0,2,183,12,173,6,4.55,0.83,2,8,50,80
0,2,333,45,33,1,6.6,6.66,9,4,70,130
0,2,333,35,84,3,5.6,7.11,9,4,55,130
0,2,333,25,115,5,4.6,8.72,9,4,35,130
0,2,333,20,145,5,4.83,9.4,9,4,35,130
0,2,333,15,182,6,5.2,10.06,9,4,20,130
0,2,333,7,222,7,5.16,15.85,9,4,15,130
1,2,288,42,31,2,3.87,6.11,2,10,160,60
1,2,288,32,74,3,4.11,6.68,2,10,145,60
1,2,288,21,112,4,3.86,8.38,2,10,90,60
1,2,288,16,151,4,4.44,8.56,2,10,90,60
1,2,288,12,182,4,4.78,8.83,2,10,90,60
1,2,288,06,240,4,5.45,8,2,10,90,60
0,2,260,49,5,0,5,5.2,2,11,255,60
0,2,260,46,16,0,4.4,5.28,2,11,255,60
0,2,260,40,73,0,7.3,4.67,2,11,255,60
0,2,260,36,99,0,7.07,4.47,2,11,255,60
0,2,260,22,191,2,6.82,3.13,2,11,160,60
0,2,260,15,242,2,6.91,1.2,2,11,160,60
0,1,189,40,34,0,3.4,3.87,8,3,85,150
0,1,189,32,53,2,2.94,4.25,8,3,60,150
0,1,189,6,176,6,4,2.16,8,3,20,150
1,1,344,43,60,0,8.57,6.6,8,3,85,150
1,1,344,23,137,5,5.03,9.22,8,3,20,150
1,1,344,16,181,8,5.17,10.9,8,3,0,150
1,1,266,47,29,0,9.66,5.04,8,1,85,140
1,1,266,27,129,2,5.6,5.07,8,1,60,140
1,1,266,17,180,3,5.45,5.05,8,1,50,140
0,1,271,39,50,1,4.54,5.66,8,1,75,150
0,1,271,19,120,5,3.87,7.94,8,1,15,150
0,1,271,9,183,6,4.46,9.77,8,1,10,150
0,1,279,44,40,0,5.71,5.55,1,7,260,100
0,1,279,326,86,0,6.2,5.7,1,7,260,100
0,1,279,24,159,0,6.07,5,1,7,260,100
0,1,279,12,245,0,6.51,2.27,1,7,260,100
1,0,354,35,83,2,5.53,7.74,7,1,60,170
1,0,354,25,136,2,5.44,8.72,7,1,60,170
1,0,354,15,188,5,5.37,11.06,7,1,15,170
1,0,354,05,239,8,5.31,23,7,1,5,170
0,0,370,47,15,1,5,7.55,7,1,70,170
0,0,370,38,53,4,4.23,8.51,7,1,45,170
0,0,370,27,91,5,3.95,10.33,7,1,35,170
0,0,370,13,162,7,4.37,16,7,1,0,170
0,0,281,45,28,0,5.6,5.62,5,3,200,140
0,0,281,35,76,2,5.06,5.85,5,3,140,140
0,0,281,25,117,3,4.76,6.54,5,3,100,140
0,0,281,5,251,3,5.57,6,5,3,100,140
1,0,338,34,110,1,6.87,6.7,5,3,150,140
1,0,338,30,126,1,6.3,7.06,5,3,150,140
1,0,338,21,169,3,5.82,8.04,5,3,90,140
1,0,338,10,247,3,6.17,9,5,3,90,140
0,1,233,30,100,2,5,4.36,3,5,130,130
0,1,233,24,134,2,5.15,4.04,3,5,130,130
0,1,233,20,145,3,4.83,4.3,3,5,110,130
0,1,233,12,191,3,5.02,3.33,3,5,110,130
1,1,285,38,42,3,3.5,6.39,5,4,90,130
1,1,285,27,104,3,4.52,6.7,5,4,90,130
1,1,285,17,164,3,4.96,7.11,5,4,90,130
1,1,285,8,215,6,5.11,8.75,5,4,50,130
1,1,336,42,26,2,3.25,7.38,5,4,130,140
1,1,336,31,99,3,5.21,7.64,5,4,90,140
1,1,336,21,155,3,5.34,8.61,5,4,90,140
1,1,336,11,241,3,6.17,8.63,5,4,90,140
1,1,235,41,42,1,4.66,4.7,5,4,150,140
1,1,235,33,80,1,4.7,4.69,5,4,150,140
1,1,235,26,103,5,4.29,5.07,5,4,60,140
1,1,235,8,179,6,4.26,7,5,4,55,140
1,1,171,45,31,1,6.2,3.11,7,11,70,55
1,1,171,40,55,1,5.5,2.9,7,11,70,55
1,1,171,35,83,1,5.53,2.51,7,11,70,55
1,1,171,24,149,2,5.73,0.91,7,11,60,55
0,1,222,43,12,1,1.71,4.88,7,8,70,65
0,1,222,33,63,3,3.7,4.81,7,8,50,65
0,1,222,26,82,4,3.41,5.38,7,8,40,65
0,1,222,13,129,6,3.48,7.15,7,8,20,65
0,0,321,48,2,0,1,6.64,8,7,80,80
0,0,321,40,44,2,4.4,6.92,8,7,60,80
0,0,321,31,85,4,4.47,7.61,8,7,35,80
0,0,321,19,152,9,4.9,8.89,8,7,0,80
0,0,270,40,49,1,4.9,5.52,3,1,185,180
0,0,270,31,101,2,5.31,5.45,3,1,150,180
0,0,270,19,167,2,5.38,5.42,3,1,150,180
0,0,270,7,257,3,5.97,1.85,3,1,110,180
1,0,205,32,118,2,6.55,2.71,3,1,145,180
1,0,205,31,120,2,6.31,2.74,3,1,145,180
1,0,205,29,134,2,6.38,2.44,3,1,145,180
1,0,205,30,130,2,6.5,2.5,3,1,145,180
0,1,288,38,70,2,5.38,7.8,1,3,120,160
0,1,288,34,100,3,6.25,7.5,1,3,100,160
0,1,288,29,145,4,6.9,7.14,1,3,80,160
0,1,288,27,167,4,7.26,6.51,1,3,80,160
1,1,304,25,102,4,4.1,8.08,1,3,70,160
1,1,304,15,149,5,4.25,10.33,1,3,60,160
1,1,311,28,54,2,3.6,9.17,9,3,30,115
1,1,311,18,106,3,4.24,11.38,9,3,25,115
1,1,311,8,167,5,4.77,18,9,3,10,115
1,1,252,34,66,3,4.12,5.47,9,3,25,115
1,1,252,26,106,5,4.41,5.61,9,3,10,115
1,1,252,18,141,5,4.4,6.16,9,3,10,115
0,0,190,39,38,2,3.45,3.89,3,9,85,50
0,0,190,21,95,3,3.27,4.52,3,9,80,50
0,0,190,13,117,5,3.16,5.61,3,9,50,50
1,0,217,37,86,1,6.61,3.54,3,6,175,40
1,0,217,33,113,1,6.64,3.15,3,6,175,40
1,0,217,28,155,1,7.04,2.21,3,6,175,40
0,0,218,33,64,4,3.76,4.66,3,6,90,40
0,0,218,21,130,4,4.48,4.19,3,6,90,40
0,0,218,8,191,4,4.54,3.37,3,6,90,40
0,1,376,39,44,3,4,8.4,6,3,40,100
0,1,376,27,104,4,4.52,10.07,6,3,35,100
0,1,376,13,186,6,5.02,14.61,6,3,25,100
1,0,340,43,38,1,5.42,7.02,1,5,205,145
1,0,340,28,126,1,5.72,7.64,1,5,205,145
1,0,340,12,225,7,5.92,9.58,1,5,5,145
1,0,331,38,62,1,5.16,7.07,1,5,205,100
1,0,331,15,204,3,5.82,8.46,1,5,85,100
1,0,331,27,131,2,5.69,7.40,1,5,145,100
1,0,154,42,48,0,6,2.52,1,5,255,75
1,0,154,32,101,3,5.61,1.65,1,5,95,75
1,0,154,25,121,3,4.84,1.32,1,5,95,75
0,1,127,46,17,1,4.25,2.39,5,12,140,35
0,1,127,39,78,1,7.09,1.25,5,12,140,35
0,1,127,33,99,3,5.82,0.84,5,12,70,35
1,0,329,36,72,1,5.14,7.13,12,5,40,125
1,0,329,22,136,4,4.85,8.77,12,5,25,125
1,0,329,9,224,7,5.46,11.66,12,5,0,125
0,1,205,33,63,1,7.0,4.3,5,9,180,45
0,1,205,19,152,1,6.6,2.78,5,9,180,45
0,1,205,14,183,3,6.53,1.57,5,9,90,45
1,0,370,37,92,2,7.07,7.51,9,5,30,135
1,0,370,26,163,3,6.79,7.96,9,5,20,135
1,0,370,15,216,7,6.17,10.26,9,5,0,135
1,1,289,36,99,0,7.07,5.27,5,9,165,35
1,1,289,27,170,1,7.39,4.40,5,9,150,35
1,1,289,15,255,1,7.25,2.26,5,9,150,35
0,0,317,40,46,1,4.6,6.77,11,6,40,40
0,0,317,30,125,2,6.25,6.40,11,6,35,40
0,0,317,20,191,2,6.36,6.30,11,6,35,40
1,1,156,44,27,2,4.5,2.93,6,11,40,35
1,1,156,32,75,2,4.16,2.53,6,11,40,35
1,1,156,26,108,3,4.5,1.84,6,11,30,35
1,1,311,44,46,0,7.66,6.02,6,11,65,65
1,1,311,15,212,0,6.05,6.6,6,11,65,65
1,1,311,6,285,2,6.47,4.33,6,11,50,65
1,1,257,43,29,4,4.14,5.30,5,2,50,110
1,1,257,36,46,4,3.28,5.86,5,2,50,110
1,1,257,28,73,7,3.31,6.57,5,2,25,110
1,1,301,30,80,2,4.0,7.36,5,2,70,110
1,1,301,20,118,5,3.93,9.15,5,2,20,110
1,1,301,30,209,5,5.22,9.2,5,2,20,110
0,0,220,41,56,1,6.22,4.00,2,5,100,95
0,0,220,23,107,3,3.96,4.91,2,5,35,95
0,0,220,13,155,3,4.18,5.00,2,5,35,95
0,1,305,38,71,1,5.91,6.15,2,4,145,165
0,1,305,26,136,3,5.66,6.50,2,4,80,165
0,1,305,14,206,5,5.72,7.07,2,4,60,165
0,0,268,43,38,2,5.42,5.34,4,2,160,160
0,0,268,26,69,2,4.92,5.52,4,2,160,160
0,0,268,22,127,7,4.53,6.40,4,2,60,160
0,1,340,42,74,1,4.25,6.33,2,4,155,190
0,1,340,27,148,4,6.43,7.11,2,4,35,190
0,1,340,14,224,5,6.05,8.92,2,4,25,190
1,1,257,36,89,0,6.35,4.66,10,12,70,45
1,1,257,22,179,0,6.39,3.54,10,12,70,45
1,1,257,9,242,1,5.99,1.66,10,12,60,45
1,0,262,41,63,0,7.00,4.85,12,12,50,40
1,0,262,23,137,3,5.07,5.43,12,10,35,40
1,0,262,14,173,4,4.8,6.35,12,10,30,40
1,1,260,41,25,2,2.77,5.73,10,12,40,45
1,1,260,31,62,6,3.26,6.38,10,12,10,45
1,1,260,21,112,6,3.86,7.04,10,12,10,45
1,1,310,35,47,3,3.13,7.51,10,4,30,95
1,1,310,23,123,3,4.55,8.13,10,4,30,95
1,1,310,9,185,6,4.51,13.88,10,4,5,95
1,1,258,45,39,3,2.60,6.25,10,4,40,95
1,1,258,25,76,5,3.04,7.28,10,4,15,95
1,1,258,5,160,8,3.55,19.60,10,4,0,95
1,0,166,45,25,1,5.00,3.13,4,10,110,35,
1,0,166,35,82,2,5.46,2.40,4,10,100,35
1,0,166,25,151,3,6.04,0.6,4,10,50,35
1,1,218,40,20,2,2.00,4.95,8,9,55,45
1,1,218,30,76,5,3.80,4.73,8,9,25,45
1,1,218,20,137,5,4.56,4.05,8,9,25,45
1,0,248,43,27,1,3.85,5.13,9,8,60,120
1,0,248,36,51,3,3.64,5.47,9,8,50,120
1,0,248,29,66,8,3.14,6.27,9,8,0,120
0,0,339,42,29,2,3.62,7.38,9,8,55,145
0,0,339,24,109,4,4.19,9.58,9,8,35,145
0,0,339,6,200,6,4.54,23.16,9,8,15,145
1,0,228,39,46,1,4.18,4.66,3,5,165,170
1,0,228,28,98,2,4.45,4.4,3,5,160,170
1,0,228,17,163,3,4.93,3.82,3,5,100,170
1,0,207,41,45,0,5.00,3.95,3,5,215,125
1,0,207,32,101,0,5.61,3.31,3,5,215,125
1,0,207,23,172,0,6.37,1.52,3,5,215,125
1,0,295,35,53,3,3.53,6.91,3,5,100,165
1,0,295,20,132,4,4.40,8.55,3,5,70,165
1,0,295,5,209,9,4.64,17.20,3,5,10,165
0,1,305,41,57,1,6.33,6.04,2,4,170,165
0,1,305,31,112,2,5.89,6.22,2,4,120,165
0,1,305,17,180,5,5.45,7.35,2,4,70,165
0,0,268,43,38,2,5.42,5.34,4,2,165,130
0,0,268,32,95,2,5.27,5.43,4,2,165,130
0,0,268,21,128,7,4.41,6.66,4,2,60,130
0,1,340,37,113,3,8.69,6.13,2,4,50,180
0,1,340,24,151,4,6.29,7.26,2,4,35,180
0,1,340,10,247,6,6.02,10.33,2,4,20,180
1,1,257,42,42,0,5.25,5.11,10,12,60,40
1,1,257,33,100,0,5.88,4.75,10,12,60,40
1,1,257,13,226,1,6.10,2.38,10,12,50,40
1,0,262,33,98,2,5.76,4.96,12,10,30,35
1,0,262,16,166,3,4.88,6.00,12,10,25,35
1,0,262,5,201,6,4.46,12.20,10,12,10,35
1,1,260,43,22,2,3.14,5.53,10,12,35,35
1,1,260,33,48,6,2.82,6.42,10,12,10,35
1,1,260,16,34,8,3.94,7.87,10,12,0,35
1,1,310,36,45,3,3.21,7.36,10,4,35,95
1,1,310,22,134,4,4.78,8.00,10,4,25,95
1,1,310,8,189,6,4.50,15.12,10,4,10,95
1,1,258,34,44,3,2.75,6.29,10,4,50,95
1,1,258,18,94,6,2.93,9.13,10,4,20,95
1,1,258,2,175,9,3.64,41.50,10,4,0,95
1,0,166,42,56,1,7.00,2.65,4,10,115,35
1,0,166,34,89,2,5.56,2.26,4,10,105,35
1,0,166,26,144,3,6.00,0.84,4,10,55,35
1,1,218,39,22,3,2.00,5.02,8,9,40,40
1,1,218,27,90,5,3.91,4.74,8,9,20,40
1,1,218,16,168,5,4.94,3.12,8,9,20,40
1,0,248,43,27,1,3.85,5.13,9,10,60,120
1,0,248,36,51,3,3.64,5.27,9,10,50,120
1,0,248,29,66,8,3.14,6.27,9,10,0,120
0,0,339,46,5,2,1.25,2.26,9,10,55,135
0,0,339,26,108,3,4.59,8.88,9,10,40,135
0,0,339,8,181,6,4.30,9.75,9,10,10,135
1,1,304,41,45,0,5.00,6.57,5,3,105,180
1,1,304,28,84,4,3.81,8.44,5,3,50,180
1,1,304,16,130,8,3.84,12.69,5,3,0,180
1,0,228,37,61,1,4.69,4.51,3,5,165,175
1,0,228,24,109,2,4.54,4.57,3,5,160,175
1,0,228,11,204,3,5.23,2.18,3,5,100,175
1,0,207,41,45,0,5.00,3.95,3,5,215,125
1,0,207,32,101,0,5.61,3.31,3,5,215,125
1,0,207,23,172,0,6.37,1.52,3,5,215,125
1,0,295,35,53,3,3.53,6.91,3,5,100,175
1,0,295,20,132,4,4.40,8.15,3,5,70,175
1,0,295,8,199,6,4.73,12.00,3,5,15,175
1,1,322,38,63,2,5.25,6.81,3,8,145,80
1,1,322,26,108,4,4.50,8.23,3,8,110,80
1,1,322,14,155,9,4.30,11.92,3,8,0,80
0,0,264,43,30,0,4.28,5.44,8,3,70,150
0,0,264,27,106,1,4.60,5.85,8,3,55,150
0,0,264,12,174,3,4.57,7.50,8,3,40,150
1,0,331,36,43,2,3.07,8.00,8,3,55,140
1,0,331,21,126,5,4.34,9.76,8,3,25,140
1,0,331,7,237,7,5.51,13.42,8,3,10,140
1,0,364,37,61,1,4.69,8.18,2,3,135,115
1,0,364,27,116,4,5.04,9.18,2,3,75,115
1,0,364,14,175,9,4.86,13.50,2,3,5,115
0,1,275,39,37,1,3.36,6.10,3,2,175,100
0,1,275,23,141,2,5.24,5.82,3,2,125,100
0,1,275,10,238,2,5.95,3.70,3,2,125,100
0,1,243,38,62,1,5.16,4.76,3,2,175,105
0,1,243,22,152,2,5.42,4.13,3,2,170,105
0,1,243,9,236,3,5.75,0.77,3,2,120,105
0,0,405,40,48,4,4.80,8.92,2,3,60,100
0,0,405,24,141,4,5.42,11.00,2,3,60,100
0,0,405,11,233,9,5.97,15.63,2,3,0,100
0,1,287,38,56,2,4.66,6.07,3,2,120,110
0,1,287,22,150,3,5.35,6.22,3,2,115,110
0,1,287,9,221,5,5.39,7.33,3,2,105,110
1,0,301,44,19,2,3.16,6.40,4,1,125,115
1,0,301,25,132,4,5.28,6.76,4,1,80,115
1,0,301,11,210,7,5.38,8.27,4,1,60,115
0,0,155,45,20,1,4.00,3.00,4,1,185,115
0,0,155,35,82,3,5.46,2.08,4,1,120,115
0,0,155,25,139,5,5.56,0.64,4,1,75,115
0,0,330,30,114,1,5.70,7.20,4,1,185,115
0,0,330,20,158,3,5.26,8.60,4,1,140,115
0,0,330,10,232,6,5.80,9.80,4,1,10,115
0,1,268,37,47,2,3.61,5.97,1,4,90,125
0,1,268,22,113,5,4.03,7.04,1,4,10,125
0,1,268,9,190,5,4.63,8.66,1,4,10,125
0,1,275,38,82,1,6.83,5.36,1,4,120,115
0,1,275,23,155,2,5.34,5.71,1,4,115,115
0,1,275,9,246,4,6.00,4.14,1,4,80,115
1,0,440,35,81,2,5.40,10.25,8,4,45,150
1,0,440,20,178,4,5.93,13.10,8,4,30,150
1,0,440,5,269,7,5.97,34.20,8,4,10,150
1,0,263,46,6,1,1.50,5.58,8,4,55,100
1,0,263,29,74,5,3.52,6.51,8,4,30,100
1,0,263,7,237,8,5.55,6.50,8,4,5,110
1,0,318,38,90,1,7.50,6.00,5,2,85,110
1,0,318,23,178,5,6.59,6.08,5,2,20,110







